Date,Id,suburb,postalCode,sellPrice,bed,bath,car,propType,,,
3/02/2017,2720,Little Bay,2036,1640000,4,3,2,duplex/semi-detached,,,
19/12/2016,2721,Matraville,2036,1451000,4,1,4,house,,,
17/12/2016,2722,Matraville,2036,2180000,3,2,2,house,,,
17/12/2016,2723,Phillip Bay,2036,1610000,2,1,1,house,,,
17/12/2016,2724,Matraville,2036,1270000,2,1,2,house,,,
16/12/2016,2725,Matraville,2036,1550000,3,2,3,house,,,
2/12/2016,2726,Little Bay,2036,1780000,4,2,2,house,,,
30/11/2016,2727,Chifley,2036,1600000,5,3,2,house,,,
22/11/2016,2728,Little Bay,2036,3340000,4,3,3,house,,,
21/11/2016,2729,Matraville,2036,1600000,3,2,2,duplex/semi-detached,,,
26/10/2016,2730,Matraville,2036,1425000,3,1,2,house,,,
18/10/2016,2731,Matraville,2036,1585000,3,1,2,house,,,
15/10/2016,2732,Malabar,2036,1960000,4,2,3,house,,,
8/10/2016,2733,Matraville,2036,1812000,3,2,3,house,,,
4/10/2016,2734,Malabar,2036,1715000,3,1,2,house,,,
22/09/2016,2735,Matraville,2036,1772500,4,2,2,house,,,
16/09/2016,2736,Malabar,2036,1910000,3,1,2,house,,,
13/09/2016,2737,Malabar,2036,2800000,4,4,2,duplex/semi-detached,,,
9/09/2016,2738,Chifley,2036,1800000,4,2,4,house,,,
29/08/2016,2739,Phillip Bay,2036,1600000,3,1,2,house,,,
24/08/2016,2740,Malabar,2036,2400000,3,1,,house,,,
22/08/2016,2741,Matraville,2036,1710000,3,2,6,house,,,
3/08/2016,2742,Hillsdale,2036,900000,3,1,1,villa,,,
29/07/2016,2743,Matraville,2036,1720000,4,1,3,house,,,
26/07/2016,2744,Matraville,2036,1800000,2,1,3,house,,,
26/07/2016,2745,La Perouse,2036,1367000,2,1,3,house,,,
20/07/2016,2746,Little Bay,2036,1550000,3,3,2,townhouse,,,
16/07/2016,2747,Matraville,2036,1710000,3,2,2,duplex/semi-detached,,,
9/07/2016,2748,Matraville,2036,860000,3,2,2,townhouse,,,
5/07/2016,2749,Malabar,2036,1900000,5,2,2,house,,,
25/06/2016,2750,Malabar,2036,1955000,5,2,2,house,,,
14/06/2016,2751,Matraville,2036,1780000,5,2,3,house,,,
30/05/2016,2752,Chifley,2036,1870000,5,2,4,house,,,
27/05/2016,2753,Matraville,2036,1700000,4,3,2,house,,,
27/05/2016,2754,Chifley,2036,1350000,3,2,2,duplex/semi-detached,,,
25/05/2016,2755,Chifley,2036,863350,3,2,1,townhouse,,,
23/05/2016,2756,Malabar,2036,3436000,3,2,1,house,,,
23/05/2016,2757,Little Bay,2036,1690000,3,1,4,house,,,
21/05/2016,2758,Matraville,2036,2026250,6,5,4,house,,,
21/05/2016,2759,Chifley,2036,1370000,2,1,1,house,,,
21/05/2016,2760,Eastgardens,2036,1232000,2,1,2,house,,,
20/05/2016,2761,Matraville,2036,890000,3,2,2,townhouse,,,
14/05/2016,2762,Matraville,2036,846000,2,1,1,townhouse,,,
11/05/2016,2763,Phillip Bay,2036,1675000,5,3,2,house,,,
10/05/2016,2764,Matraville,2036,1700000,4,2,2,house,,,
7/05/2016,2765,Matraville,2036,1425000,2,1,2,house,,,
4/05/2016,2766,Malabar,2036,4385000,5,2,3,house,,,
16/04/2016,2767,Hillsdale,2036,1430000,4,1,4,house,,,
9/04/2016,2768,Chifley,2036,1550000,3,1,2,house,,,
2/04/2016,2769,Matraville,2036,1080000,3,2,1,townhouse,,,
19/03/2016,2770,La Perouse,2036,2050000,3,2,2,house,,,
18/03/2016,2771,Eastgardens,2036,1520000,3,2,3,house,,,
18/03/2016,2772,Phillip Bay,2036,1125000,3,2,2,duplex/semi-detached,,,
10/03/2016,2773,Little Bay,2036,1570000,3,1,2,house,,,
9/03/2016,2774,Matraville,2036,1470000,3,2,2,house,,,
9/03/2016,2775,Matraville,2036,860000,3,2,1,townhouse,,,
7/03/2016,2776,Little Bay,2036,1750000,3,1,3,house,,,
3/03/2016,2777,Little Bay,2036,1748000,4,3,3,house,,,
26/02/2016,2778,Matraville,2036,2060000,4,2,2,house,,,
19/02/2016,2779,Chifley,2036,1520000,3,3,2,duplex/semi-detached,,,
18/02/2016,2780,Malabar,2036,1950000,4,3,2,house,,,
17/02/2016,2781,Little Bay,2036,2000000,5,3,2,townhouse,,,
11/02/2016,2782,Malabar,2036,1560000,4,2,2,house,,,
28/01/2016,2783,Little Bay,2036,1555000,4,2,2,duplex/semi-detached,,,
18/01/2016,2784,Little Bay,2036,1675000,4,3,4,house,,,
14/01/2016,2785,Malabar,2036,1650000,4,3,2,house,,,
4/01/2016,2786,Little Bay,2036,1550000,4,2,2,house,,,
18/12/2015,2787,Hillsdale,2036,1100000,3,2,2,house,,,
15/12/2015,2788,Malabar,2036,1520000,3,2,3,house,,,
7/12/2015,2789,Chifley,2036,1465000,4,1,2,house,,,
5/12/2015,2790,Malabar,2036,1950000,4,2,2,house,,,
30/11/2015,2791,Matraville,2036,1165000,4,2,,house,,,
21/11/2015,2792,Malabar,2036,1585000,3,1,2,house,,,
19/11/2015,2793,La Perouse,2036,1450000,3,2,3,house,,,
17/11/2015,2794,Malabar,2036,1275000,3,3,1,townhouse,,,
10/11/2015,2795,Matraville,2036,1850000,4,3,2,house,,,
6/11/2015,2796,Little Bay,2036,2350000,4,2,4,house,,,
6/11/2015,2797,Malabar,2036,1600000,3,1,4,house,,,
31/10/2015,2798,Malabar,2036,1350000,3,1,1,house,,,
31/10/2015,2799,Matraville,2036,830000,2,1,2,townhouse,,,
29/10/2015,2800,Chifley,2036,1325500,3,2,3,house,,,
27/10/2015,2801,Matraville,2036,1425000,4,2,3,house,,,
24/10/2015,2802,Matraville,2036,900000,4,2,2,townhouse,,,
23/10/2015,2803,Little Bay,2036,1670000,4,2,2,house,,,
22/10/2015,2804,Malabar,2036,1770000,4,2,,house,,,
17/10/2015,2805,Malabar,2036,1901000,4,3,5,house,,,
12/10/2015,2806,Little Bay,2036,1650000,4,2,2,townhouse,,,
3/10/2015,2807,Matraville,2036,2073000,5,2,2,house,,,
30/09/2015,2808,Little Bay,2036,3700000,5,5,4,house,,,
17/09/2015,2809,Malabar,2036,1750000,3,3,1,house,,,
16/09/2015,2810,Matraville,2036,1120000,2,1,2,house,,,
15/09/2015,2811,Matraville,2036,1251000,3,2,2,house,,,
12/09/2015,2812,Matraville,2036,1260000,4,2,2,house,,,
8/09/2015,2813,Little Bay,2036,1750000,4,3,2,terrace,,,
7/09/2015,2814,Little Bay,2036,1560000,3,3,2,terrace,,,
4/09/2015,2815,Chifley,2036,1420000,3,1,4,house,,,
29/08/2015,2816,Malabar,2036,1815000,4,2,4,house,,,
29/08/2015,2817,Matraville,2036,1100000,2,1,1,house,,,
28/08/2015,2818,Matraville,2036,1990000,5,3,4,house,,,
28/08/2015,2819,Chifley,2036,1930000,5,2,3,house,,,
28/08/2015,2820,Chifley,2036,1930000,5,2,3,house,,,
28/08/2015,2821,Hillsdale,2036,1600000,5,3,5,house,,,
20/08/2015,2822,Chifley,2036,1290000,3,2,2,house,,,
19/08/2015,2823,Little Bay,2036,1685000,5,4,4,house,,,
15/08/2015,2824,Matraville,2036,1580000,3,1,1,house,,,
15/08/2015,2825,Chifley,2036,1470000,3,2,3,house,,,
15/08/2015,2826,Phillip Bay,2036,1320000,4,1,1,house,,,
11/08/2015,2827,Chifley,2036,1550000,3,1,4,house,,,
10/08/2015,2828,Little Bay,2036,1350000,4,2,2,house,,,
10/08/2015,2829,Matraville,2036,1100000,2,1,1,house,,,
10/08/2015,2830,Matraville,2036,840000,3,2,2,townhouse,,,
8/08/2015,2831,Matraville,2036,1650000,3,1,1,house,,,
8/08/2015,2832,Eastgardens,2036,1115000,3,2,2,house,,,
3/08/2015,2833,Matraville,2036,1415000,3,1,1,house,,,
31/07/2015,2834,Little Bay,2036,920000,2,2,1,house,,,
30/07/2015,2835,Little Bay,2036,1400000,3,3,2,duplex/semi-detached,,,
29/07/2015,2836,Matraville,2036,2150000,3,2,4,house,,,
29/07/2015,2837,Matraville,2036,830000,3,2,2,townhouse,,,
25/07/2015,2838,Chifley,2036,1325000,4,2,2,duplex/semi-detached,,,
21/07/2015,2839,Malabar,2036,1872000,5,2,4,house,,,
9/07/2015,2840,Little Bay,2036,2450000,5,4,4,house,,,
9/07/2015,2841,Little Bay,2036,870000,2,2,1,house,,,
1/07/2015,2842,Malabar,2036,2100000,4,2,2,house,,,
1/07/2015,2843,Little Bay,2036,1650000,3,3,2,house,,,
26/06/2015,2844,Eastgardens,2036,1830000,5,2,2,house,,,
23/06/2015,2845,Little Bay,2036,1450000,3,1,2,house,,,
20/06/2015,2846,Matraville,2036,2000000,4,2,2,house,,,
20/06/2015,2847,Matraville,2036,1521000,3,1,2,house,,,
19/06/2015,2848,Little Bay,2036,1680000,2,1,2,house,,,
19/06/2015,2849,Little Bay,2036,1250000,3,2,2,house,,,
15/06/2015,2850,Malabar,2036,2000000,4,3,2,house,,,
13/06/2015,2851,Malabar,2036,2490000,3,2,4,house,,,
13/06/2015,2852,Chifley,2036,2120000,5,3,2,house,,,
13/06/2015,2853,Matraville,2036,1980000,5,3,3,house,,,
10/06/2015,2854,Little Bay,2036,1325000,4,2,3,house,,,
30/05/2015,2855,Malabar,2036,2900000,4,2,2,house,,,
25/05/2015,2856,Little Bay,2036,1465000,4,3,2,house,,,
23/05/2015,2857,La Perouse,2036,1625000,4,2,3,house,,,
23/05/2015,2858,Chifley,2036,1580000,3,1,3,house,,,
18/05/2015,2859,Little Bay,2036,1500000,4,2,2,house,,,
11/05/2015,2860,Little Bay,2036,1544000,3,1,2,house,,,
8/05/2015,2861,Matraville,2036,1480000,3,1,4,house,,,
6/05/2015,2862,Hillsdale,2036,1700000,4,2,3,house,,,
5/05/2015,2863,Little Bay,2036,1280000,2,1,2,house,,,
2/05/2015,2864,Eastgardens,2036,1840000,3,2,2,house,,,
2/05/2015,2865,Chifley,2036,1455000,3,1,1,house,,,
1/05/2015,2866,Hillsdale,2036,1048000,3,2,2,house,,,
28/04/2015,2867,Little Bay,2036,1438000,4,2,2,house,,,
28/04/2015,2868,Hillsdale,2036,1235000,3,2,2,house,,,
24/04/2015,2869,Matraville,2036,1450000,4,2,2,house,,,
10/04/2015,2870,Little Bay,2036,3065000,6,5,2,house,,,
10/04/2015,2871,Chifley,2036,1550000,4,2,2,house,,,
31/03/2015,2872,Little Bay,2036,880000,2,2,1,house,,,
30/03/2015,2873,Matraville,2036,1700000,3,1,1,house,,,
28/03/2015,2874,Matraville,2036,1475000,3,2,1,house,,,
28/03/2015,2875,Matraville,2036,1420000,4,2,2,house,,,
28/03/2015,2876,Phillip Bay,2036,1370000,4,2,2,house,,,
27/03/2015,2877,Phillip Bay,2036,1250000,4,3,2,house,,,
21/03/2015,2878,Chifley,2036,1645000,3,1,3,house,,,
20/03/2015,2879,Matraville,2036,1520000,3,2,2,house,,,
20/03/2015,2880,Chifley,2036,1460000,3,1,2,house,,,
19/03/2015,2881,Matraville,2036,1427000,4,3,2,house,,,
14/03/2015,2882,Chifley,2036,1351000,4,1,2,house,,,
13/03/2015,2883,Chifley,2036,1270000,4,3,2,house,,,
13/03/2015,2884,Little Bay,2036,850000,2,2,1,house,,,
12/03/2015,2885,Matraville,2036,1375000,4,3,2,house,,,
12/03/2015,2886,Hillsdale,2036,940000,3,2,3,townhouse,,,
8/03/2015,2887,Malabar,2036,1607000,4,1,2,house,,,
7/03/2015,2888,Chifley,2036,1340000,4,2,2,house,,,
4/03/2015,2889,Little Bay,2036,1450000,4,2,1,house,,,
2/03/2015,2890,Chifley,2036,1382000,2,1,1,house,,,
28/02/2015,2891,Eastgardens,2036,1411000,3,2,4,house,,,
27/02/2015,2892,Matraville,2036,1050000,3,2,2,duplex/semi-detached,,,
21/02/2015,2893,Matraville,2036,950000,2,1,1,house,,,
21/02/2015,2894,Matraville,2036,795000,3,2,2,townhouse,,,
17/02/2015,2895,Chifley,2036,1200000,3,2,1,house,,,
6/02/2015,2896,Little Bay,2036,1520000,3,3,2,house,,,
5/02/2015,2897,Phillip Bay,2036,1460000,4,2,2,house,,,
5/02/2015,2898,Hillsdale,2036,505000,2,1,1,house,,,
4/02/2015,2899,Matraville,2036,1305000,4,2,2,house,,,
30/01/2015,2900,Matraville,2036,780000,3,2,2,townhouse,,,
29/01/2015,2901,Little Bay,2036,601000,1,1,1,house,,,
23/01/2015,2902,Little Bay,2036,620000,1,1,1,house,,,
16/01/2015,2903,Little Bay,2036,615000,1,1,1,house,,,
19/12/2014,2904,Little Bay,2036,630000,1,1,1,house,,,
17/12/2014,2905,Matraville,2036,830000,3,2,1,townhouse,,,
15/12/2014,2906,Chifley,2036,1423000,3,1,3,house,,,
13/12/2014,2907,Matraville,2036,1080000,4,2,1,duplex/semi-detached,,,
8/12/2014,2908,Malabar,2036,1590000,3,1,3,house,,,
8/12/2014,2909,Little Bay,2036,1550000,5,3,3,duplex/semi-detached,,,
8/12/2014,2910,Malabar,2036,1420000,4,1,2,house,,,
6/12/2014,2911,Matraville,2036,1660000,4,3,2,house,,,
6/12/2014,2912,Little Bay,2036,1500000,4,2,3,duplex/semi-detached,,,
5/12/2014,2913,Little Bay,2036,1475000,3,1,1,house,,,
5/12/2014,2914,Malabar,2036,1342500,3,1,1,house,,,
29/11/2014,2915,Malabar,2036,2065000,5,5,3,house,,,
28/11/2014,2916,Eastgardens,2036,1050000,3,3,2,house,,,
22/11/2014,2917,Little Bay,2036,1400000,3,1,3,house,,,
20/11/2014,2918,Matraville,2036,1000000,3,2,2,duplex/semi-detached,,,
19/11/2014,2919,Matraville,2036,1035000,4,2,2,house,,,
17/11/2014,2920,Little Bay,2036,950000,3,2,2,house,,,
15/11/2014,2921,Matraville,2036,1108000,3,2,2,duplex/semi-detached,,,
7/11/2014,2922,Little Bay,2036,630000,1,1,1,house,,,
6/11/2014,2923,Chifley,2036,750000,3,1,1,house,,,
1/11/2014,2924,Malabar,2036,2136000,2,1,1,house,,,
1/11/2014,2925,Chifley,2036,1650000,5,3,6,house,,,
1/11/2014,2926,Little Bay,2036,1289000,3,3,2,house,,,
1/11/2014,2927,Matraville,2036,1057000,4,2,1,house,,,
1/11/2014,2928,Matraville,2036,1025000,3,1,1,house,,,
25/10/2014,2929,Eastgardens,2036,1480000,2,2,2,house,,,
21/10/2014,2930,Little Bay,2036,615000,1,1,1,house,,,
20/10/2014,2931,Chifley,2036,1240000,4,2,2,duplex/semi-detached,,,
16/10/2014,2932,Matraville,2036,1750000,5,2,2,house,,,
11/10/2014,2933,Malabar,2036,1405000,2,1,2,house,,,
10/10/2014,2934,Matraville,2036,1210000,4,3,1,house,,,
3/10/2014,2935,Little Bay,2036,830000,2,2,1,house,,,
27/09/2014,2936,Matraville,2036,1318000,3,1,2,house,,,
25/09/2014,2937,Little Bay,2036,3150000,4,4,2,house,,,
24/09/2014,2938,Malabar,2036,1959000,7,4,4,duplex/semi-detached,,,
13/09/2014,2939,Chifley,2036,1260000,2,1,4,house,,,
13/09/2014,2940,Matraville,2036,1202000,3,2,1,house,,,
12/09/2014,2941,Matraville,2036,795000,4,2,2,townhouse,,,
10/09/2014,2942,Matraville,2036,778000,3,2,3,townhouse,,,
4/09/2014,2943,Malabar,2036,2200000,4,3,2,house,,,
30/08/2014,2944,Matraville,2036,1665000,3,3,2,house,,,
30/08/2014,2945,Little Bay,2036,1380000,5,2,2,house,,,
30/08/2014,2946,Matraville,2036,1175000,3,1,1,house,,,
30/08/2014,2947,Matraville,2036,1100000,3,1,1,house,,,
23/08/2014,2948,Matraville,2036,1366000,3,1,,house,,,
23/08/2014,2949,Matraville,2036,1115000,3,2,1,house,,,
20/08/2014,2950,Malabar,2036,1435000,4,2,1,house,,,
16/08/2014,2951,Malabar,2036,1205000,4,2,,house,,,
12/08/2014,2952,Little Bay,2036,3200000,4,3,2,house,,,
8/08/2014,2953,Chifley,2036,1420000,4,2,2,house,,,
2/08/2014,2954,Chifley,2036,1275000,3,2,1,house,,,
29/07/2014,2955,Little Bay,2036,1270000,3,1,4,house,,,
25/07/2014,2956,Matraville,2036,1180000,3,2,2,house,,,
22/07/2014,2957,Matraville,2036,1050000,4,2,,house,,,
14/07/2014,2958,Matraville,2036,1325000,4,2,2,house,,,
14/07/2014,2959,Hillsdale,2036,828000,2,1,1,duplex/semi-detached,,,
26/06/2014,2960,Phillip Bay,2036,1160000,4,2,2,house,,,
19/06/2014,2961,Matraville,2036,1156500,3,1,1,house,,,
18/06/2014,2962,Phillip Bay,2036,1008000,3,1,3,house,,,
18/06/2014,2963,Matraville,2036,760000,3,2,1,townhouse,,,
14/06/2014,2964,Matraville,2036,1100000,3,3,2,townhouse,,,
11/06/2014,2965,Little Bay,2036,1033500,5,3,3,house,,,
6/06/2014,2966,La Perouse,2036,1680000,4,2,3,house,,,
2/06/2014,2967,Little Bay,2036,1800000,5,2,2,house,,,
31/05/2014,2968,Malabar,2036,1380000,2,1,2,house,,,
31/05/2014,2969,Matraville,2036,1302000,3,1,1,house,,,
24/05/2014,2970,Matraville,2036,1150000,2,1,1,house,,,
24/05/2014,2971,Matraville,2036,1100000,3,2,2,house,,,
23/05/2014,2972,Matraville,2036,1375000,3,2,1,house,,,
21/05/2014,2973,Little Bay,2036,1200000,3,1,1,house,,,
21/05/2014,2974,Chifley,2036,1045000,3,2,3,duplex/semi-detached,,,
20/05/2014,2975,Chifley,2036,1250000,3,2,1,house,,,
20/05/2014,2976,Hillsdale,2036,510000,2,1,1,house,,,
17/05/2014,2977,Matraville,2036,1111000,3,1,2,house,,,
13/05/2014,2978,Little Bay,2036,1220000,4,3,2,house,,,
12/05/2014,2979,Hillsdale,2036,720000,3,2,1,townhouse,,,
10/05/2014,2980,Matraville,2036,750000,3,2,2,townhouse,,,
3/05/2014,2981,Matraville,2036,1210000,3,1,2,house,,,
1/05/2014,2982,Matraville,2036,1300000,3,2,1,house,,,
16/04/2014,2983,Hillsdale,2036,960000,3,1,2,house,,,
14/04/2014,2984,Chifley,2036,1276500,3,1,4,house,,,
14/04/2014,2985,Chifley,2036,1190000,3,1,2,house,,,
12/04/2014,2986,Matraville,2036,1190000,3,2,2,townhouse,,,
11/04/2014,2987,Matraville,2036,1220000,5,2,2,house,,,
5/04/2014,2988,Malabar,2036,1220000,3,1,1,house,,,
4/04/2014,2989,Chifley,2036,1315000,3,1,4,house,,,
4/04/2014,2990,Chifley,2036,1150000,4,2,1,house,,,
3/04/2014,2991,Matraville,2036,1093000,3,1,1,house,,,
1/04/2014,2992,Malabar,2036,1500000,2,1,1,house,,,
29/03/2014,2993,Eastgardens,2036,1400000,4,2,1,house,,,
28/03/2014,2994,Matraville,2036,680000,3,2,1,townhouse,,,
22/03/2014,2995,Little Bay,2036,1880000,4,2,3,house,,,
22/03/2014,2996,Matraville,2036,1350000,2,1,1,house,,,
21/03/2014,2997,Chifley,2036,1150000,4,2,4,house,,,
19/03/2014,2998,Matraville,2036,1900000,5,3,2,house,,,
19/03/2014,2999,Hillsdale,2036,810000,3,2,3,townhouse,,,
14/03/2014,3000,Malabar,2036,2400000,6,5,4,house,,,
14/03/2014,3001,Matraville,2036,2040000,5,3,2,house,,,
13/03/2014,3002,Chifley,2036,930000,3,1,3,duplex/semi-detached,,,
12/03/2014,3003,Little Bay,2036,1400000,5,3,4,house,,,
10/03/2014,3004,Little Bay,2036,1180000,3,2,2,house,,,
10/03/2014,3005,Hillsdale,2036,1100000,3,2,2,house,,,
7/03/2014,3006,Malabar,2036,1275000,3,1,,house,,,
25/02/2014,3007,Chifley,2036,1100000,3,1,1,house,,,
22/02/2014,3008,Little Bay,2036,1446000,4,2,2,house,,,
22/02/2014,3009,Chifley,2036,1204000,2,1,2,house,,,
22/02/2014,3010,Chifley,2036,1025000,3,1,4,house,,,
18/02/2014,3011,La Perouse,2036,1590000,3,2,3,house,,,
18/02/2014,3012,Matraville,2036,1070000,3,2,3,house,,,
15/02/2014,3013,Little Bay,2036,1260000,3,3,1,townhouse,,,
12/02/2014,3014,Hillsdale,2036,707000,3,1,2,house,,,
10/02/2014,3015,Chifley,2036,1120000,4,3,2,house,,,
29/01/2014,3016,Matraville,2036,1930000,5,4,5,house,,,
6/12/2013,3017,Little Bay,2036,1650000,4,3,2,house,,,
30/11/2013,3018,Matraville,2036,1040000,3,2,2,house,,,
30/11/2013,3019,Matraville,2036,1020000,3,2,2,house,,,
27/11/2013,3020,Matraville,2036,1295000,5,3,3,house,,,
20/11/2013,3021,Little Bay,2036,1160000,4,2,2,duplex/semi-detached,,,
9/11/2013,3022,Chifley,2036,1335000,4,1,3,house,,,
2/11/2013,3023,Matraville,2036,1510000,5,3,3,house,,,
2/11/2013,3024,Little Bay,2036,1202500,3,1,3,house,,,
29/10/2013,3025,Chifley,2036,1050000,3,2,1,house,,,
26/10/2013,3026,Matraville,2036,1417000,4,3,2,house,,,
25/10/2013,3027,Matraville,2036,675000,2,1,1,townhouse,,,
24/10/2013,3028,Little Bay,2036,1140000,4,2,1,townhouse,,,
24/10/2013,3029,Hillsdale,2036,700000,3,2,1,townhouse,,,
15/10/2013,3030,Chifley,2036,950000,3,1,3,house,,,
14/10/2013,3031,Chifley,2036,960000,3,1,1,house,,,
12/10/2013,3032,Malabar,2036,1570000,4,2,2,house,,,
12/10/2013,3033,Chifley,2036,1018000,2,1,2,house,,,
3/10/2013,3034,Malabar,2036,1200000,3,1,4,house,,,
24/09/2013,3035,Little Bay,2036,1600000,4,3,2,house,,,
23/09/2013,3036,Malabar,2036,1145000,4,1,2,house,,,
4/09/2013,3037,Chifley,2036,970000,3,1,2,house,,,
29/08/2013,3038,Chifley,2036,915000,3,1,2,house,,,
23/08/2013,3039,Malabar,2036,1490000,5,3,3,house,,,
3/08/2013,3040,Matraville,2036,1165000,3,1,3,house,,,
3/08/2013,3041,Eastgardens,2036,1090000,4,2,1,duplex/semi-detached,,,
30/07/2013,3042,Chifley,2036,945000,3,2,1,duplex/semi-detached,,,
25/07/2013,3043,Little Bay,2036,680000,4,3,2,duplex/semi-detached,,,
24/07/2013,3044,Little Bay,2036,675000,3,2,2,duplex/semi-detached,,,
22/07/2013,3045,Chifley,2036,1165000,3,3,2,house,,,
17/07/2013,3046,Little Bay,2036,740000,2,2,1,house,,,
9/07/2013,3047,Little Bay,2036,900000,4,2,2,duplex/semi-detached,,,
3/07/2013,3048,Matraville,2036,785000,2,1,1,house,,,
29/06/2013,3049,Matraville,2036,1075000,3,1,4,house,,,
22/06/2013,3050,Matraville,2036,765000,2,1,1,house,,,
18/06/2013,3051,Matraville,2036,1080000,4,2,1,house,,,
17/06/2013,3052,La Perouse,2036,1100000,4,2,3,house,,,
7/06/2013,3053,Malabar,2036,1500000,4,3,1,terrace,,,
7/06/2013,3054,Hillsdale,2036,1310000,5,3,2,house,,,
5/06/2013,3055,Matraville,2036,1775000,5,3,4,house,,,
27/05/2013,3056,Malabar,2036,2020000,4,2,2,house,,,
25/05/2013,3057,Matraville,2036,625000,2,1,1,townhouse,,,
24/05/2013,3058,Matraville,2036,1030000,3,1,3,house,,,
17/05/2013,3059,Malabar,2036,1900000,5,3,6,house,,,
11/05/2013,3060,Matraville,2036,1370000,4,2,2,house,,,
10/05/2013,3061,Matraville,2036,835000,2,1,1,house,,,
9/05/2013,3062,Matraville,2036,1650000,4,2,2,house,,,
6/05/2013,3063,Malabar,2036,1060000,4,2,2,house,,,
27/04/2013,3064,Malabar,2036,1635000,2,1,3,house,,,
27/04/2013,3065,Malabar,2036,1196000,4,1,2,house,,,
15/04/2013,3066,Matraville,2036,1350000,5,2,4,house,,,
11/04/2013,3067,Chifley,2036,940000,3,1,1,house,,,
11/04/2013,3068,Matraville,2036,615000,3,1,1,townhouse,,,
9/04/2013,3069,Matraville,2036,673000,3,1,1,townhouse,,,
4/04/2013,3070,Matraville,2036,910000,3,1,1,house,,,
25/03/2013,3071,Malabar,2036,1140000,4,2,3,house,,,
25/03/2013,3072,Matraville,2036,1060000,4,2,2,house,,,
23/03/2013,3073,Malabar,2036,1875000,4,2,2,house,,,
19/03/2013,3074,Chifley,2036,825000,3,2,1,house,,,
19/03/2013,3075,Chifley,2036,650000,2,1,1,villa,,,
16/03/2013,3076,Malabar,2036,1320000,3,1,1,house,,,
15/03/2013,3077,Chifley,2036,860000,4,1,2,house,,,
15/03/2013,3078,Eastgardens,2036,825000,2,1,2,house,,,
8/03/2013,3079,Malabar,2036,885000,4,2,3,house,,,
1/03/2013,3080,Little Bay,2036,2400000,4,3,2,house,,,
26/02/2013,3081,Little Bay,2036,916000,3,3,2,duplex/semi-detached,,,
26/02/2013,3082,Chifley,2036,880000,3,2,1,house,,,
26/02/2013,3083,La Perouse,2036,777000,3,2,2,townhouse,,,
25/02/2013,3084,Matraville,2036,922000,4,1,2,house,,,
23/02/2013,3085,Little Bay,2036,1260000,4,4,4,house,,,
23/02/2013,3086,Little Bay,2036,820000,2,2,2,house,,,
15/02/2013,3087,Malabar,2036,1415000,5,2,3,house,,,
11/01/2013,3088,Matraville,2036,695000,3,2,2,townhouse,,,
7/01/2013,3089,Matraville,2036,610000,2,1,1,townhouse,,,
18/12/2012,3090,Little Bay,2036,1100000,4,3,2,duplex/semi-detached,,,
15/12/2012,3091,Chifley,2036,1158000,5,2,2,house,,,
15/12/2012,3092,Phillip Bay,2036,1125000,4,3,4,house,,,
7/12/2012,3093,Matraville,2036,1035000,3,1,2,house,,,
5/12/2012,3094,Matraville,2036,1630000,5,3,2,house,,,
3/12/2012,3095,Matraville,2036,830000,3,2,2,house,,,
27/11/2012,3096,Matraville,2036,1018000,4,3,7,house,,,
27/11/2012,3097,Matraville,2036,850000,3,1,3,house,,,
22/11/2012,3098,Matraville,2036,850000,3,2,5,house,,,
16/11/2012,3099,Malabar,2036,1600000,4,2,2,house,,,
12/11/2012,3100,Hillsdale,2036,752000,3,2,3,townhouse,,,
7/11/2012,3101,Matraville,2036,1125000,4,2,2,house,,,
29/10/2012,3102,Little Bay,2036,1365000,4,3,2,house,,,
27/10/2012,3103,Matraville,2036,940000,3,1,2,house,,,
26/10/2012,3104,Matraville,2036,880000,3,1,1,house,,,
20/10/2012,3105,Matraville,2036,1025000,4,2,3,house,,,
13/10/2012,3106,Malabar,2036,927500,3,1,1,house,,,
13/10/2012,3107,Chifley,2036,875000,2,1,3,house,,,
27/09/2012,3108,Matraville,2036,870000,2,1,2,house,,,
24/09/2012,3109,Matraville,2036,640000,3,1,1,villa,,,
22/09/2012,3110,Chifley,2036,1040000,4,2,2,house,,,
17/09/2012,3111,Matraville,2036,720000,2,1,1,house,,,
5/09/2012,3112,Matraville,2036,1108000,2,1,2,house,,,
1/09/2012,3113,Little Bay,2036,2500000,4,3,2,house,,,
28/08/2012,3114,Matraville,2036,1275000,4,3,,house,,,
25/08/2012,3115,Eastgardens,2036,1560000,5,3,2,house,,,
